Start Time,NE Name,ratio,maximum,success,uplink,downlink
2020-10-09 00:00:00,YDEUGW,99.464,8511.0,3898.0,84136953.0,575011636.0
2020-10-09 01:00:00,YDEUGW,98.509,7963.0,1255.0,103829846.0,620550489.0
2020-10-09 02:00:00,YDEUGW,98.865,7631.0,1220.0,89702108.0,519009618.0
2020-10-09 03:00:00,YDEUGW,98.33,7488.0,1001.0,96078578.0,433389255.0
2020-10-09 04:00:00,YDEUGW,98.50299999999999,7385.0,1053.0,105893096.0,421832962.0
2020-10-09 05:00:00,YDEUGW,98.73700000000001,7429.0,1485.0,134557462.0,489984946.0
2020-10-09 06:00:00,YDEUGW,99.573,7979.0,2566.0,218579291.0,842841056.0
2020-10-09 07:00:00,YDEUGW,99.28399999999999,8440.0,3051.0,252231081.0,1150689861.0
2020-10-09 08:00:00,YDEUGW,99.389,9026.0,3417.0,294839800.0,1553226399.0
2020-10-09 09:00:00,YDEUGW,99.277,9242.0,3296.0,317682942.0,1750968925.0
2020-10-09 10:00:00,YDEUGW,99.007,9370.0,3591.0,306670749.0,1802793407.0
2020-10-09 11:00:00,YDEUGW,99.381,9380.0,3211.0,318246592.0,1938140708.0
2020-10-09 12:00:00,YDEUGW,99.38,9295.0,3045.0,302040180.0,1859775778.0
2020-10-09 13:00:00,YDEUGW,99.145,9234.0,3015.0,275977638.0,1769555493.0
2020-10-09 14:00:00,YDEUGW,99.50200000000001,9205.0,3000.0,272756973.0,1785710576.0
2020-10-09 15:00:00,YDEUGW,99.294,9138.0,3093.0,273738095.0,1912553738.0
2020-10-09 16:00:00,YDEUGW,99.456,9070.0,3108.0,250604368.0,1816127291.0
2020-10-09 17:00:00,YDEUGW,99.46600000000001,9080.0,3353.0,264876674.0,1936348447.0
2020-10-09 18:00:00,YDEUGW,99.432,9072.0,3151.0,262595948.0,1806824260.0
2020-10-09 19:00:00,YDEUGW,99.26899999999999,8927.0,3532.0,278150491.0,1879369201.0
2020-10-09 20:00:00,YDEUGW,99.47399999999999,8933.0,3780.0,273973670.0,1949096470.0
2020-10-09 21:00:00,YDEUGW,99.289,8897.0,3632.0,273350470.0,1996657812.0
2020-10-09 22:00:00,YDEUGW,99.161,8852.0,2482.0,253441879.0,1962927456.0
2020-10-09 23:00:00,YDEUGW,99.16799999999999,8616.0,1788.0,214203005.0,1797411390.0
2020-10-10 00:00:00,YDEUGW,99.184,8236.0,3282.0,73364353.0,552629439.0
2020-10-10 01:00:00,YDEUGW,98.529,7669.0,1139.0,87220906.0,645860496.0
2020-10-10 02:00:00,YDEUGW,98.307,7337.0,813.0,74850362.0,577882520.0
2020-10-10 03:00:00,YDEUGW,97.59899999999999,7143.0,813.0,88062113.0,488915072.0
2020-10-10 04:00:00,YDEUGW,98.382,7065.0,973.0,105495715.0,445536157.0
2020-10-10 05:00:00,YDEUGW,97.803,7079.0,1024.0,112191398.0,485780284.0
2020-10-10 06:00:00,YDEUGW,98.55,7593.0,2039.0,178094216.0,784773082.0
2020-10-10 07:00:00,YDEUGW,99.257,8003.0,2670.0,239103694.0,1186440995.0
2020-10-10 08:00:00,YDEUGW,99.154,8385.0,3283.0,281811692.0,1461780649.0
2020-10-10 09:00:00,YDEUGW,99.20100000000001,8724.0,2856.0,297542237.0,1652439764.0
2020-10-10 10:00:00,YDEUGW,99.226,8838.0,2821.0,290280168.0,1746079622.0
2020-10-10 11:00:00,YDEUGW,99.288,8903.0,2789.0,291336772.0,1852188393.0
2020-10-10 12:00:00,YDEUGW,99.28299999999999,8934.0,2907.0,263797371.0,1860966078.0
2020-10-10 13:00:00,YDEUGW,99.34,8862.0,2558.0,270689044.0,1888624779.0
2020-10-10 14:00:00,YDEUGW,98.685,8809.0,2627.0,256564803.0,1860439957.0
2020-10-10 15:00:00,YDEUGW,96.98899999999999,8764.0,2319.0,241946009.0,1868844994.0
2020-10-10 16:00:00,YDEUGW,97.35,8701.0,2682.0,235669485.0,1837783182.0
2020-10-10 17:00:00,YDEUGW,97.47399999999999,8631.0,2470.0,230377075.0,1775269315.0
2020-10-10 18:00:00,YDEUGW,97.42200000000001,8603.0,3136.0,224923367.0,1709019480.0
2020-10-10 19:00:00,YDEUGW,97.681,8691.0,3117.0,255235023.0,1756977320.0
2020-10-10 20:00:00,YDEUGW,99.84899999999999,8704.0,2647.0,269748002.0,1861564160.0
2020-10-10 21:00:00,YDEUGW,99.351,8657.0,2603.0,275483056.0,1943479512.0
2020-10-10 22:00:00,YDEUGW,99.15,8620.0,2100.0,254024577.0,1894653649.0
2020-10-10 23:00:00,YDEUGW,98.709,8447.0,1682.0,219838901.0,1718692333.0
2020-10-11 00:00:00,YDEUGW,99.309,8105.0,3160.0,77189543.0,576854845.0
2020-10-11 01:00:00,YDEUGW,98.695,7540.0,1361.0,86495700.0,663535555.0
2020-10-11 02:00:00,YDEUGW,98.167,7183.0,964.0,97102962.0,571804844.0
2020-10-11 03:00:00,YDEUGW,98.255,6952.0,957.0,87257428.0,441548249.0
2020-10-11 04:00:00,YDEUGW,99.204,6822.0,997.0,89911701.0,367526917.0
2020-10-11 05:00:00,YDEUGW,98.354,6820.0,1195.0,119839165.0,381710895.0
2020-10-11 06:00:00,YDEUGW,98.904,7052.0,1625.0,183575637.0,641094042.0
2020-10-11 07:00:00,YDEUGW,99.363,7528.0,2341.0,230285440.0,1030070763.0
2020-10-11 08:00:00,YDEUGW,99.29899999999999,7992.0,2693.0,255625006.0,1285172812.0
2020-10-11 09:00:00,YDEUGW,99.35600000000001,8226.0,2623.0,293841463.0,1529390767.0
2020-10-11 10:00:00,YDEUGW,99.495,8298.0,2561.0,302264714.0,1590012567.0
2020-10-11 11:00:00,YDEUGW,99.48100000000001,8287.0,2493.0,295213108.0,1608679759.0
2020-10-11 12:00:00,YDEUGW,99.289,8366.0,2792.0,276331466.0,1645498574.0
2020-10-11 13:00:00,YDEUGW,99.054,8409.0,2618.0,267423715.0,1698901643.0
2020-10-11 14:00:00,YDEUGW,99.051,8560.0,2610.0,264866701.0,1754300617.0
2020-10-11 15:00:00,YDEUGW,99.20100000000001,8561.0,2360.0,272848488.0,1793723447.0
2020-10-11 16:00:00,YDEUGW,99.089,8599.0,2393.0,274098070.0,1766073585.0
2020-10-11 17:00:00,YDEUGW,99.61200000000001,8599.0,2308.0,272060823.0,1774664099.0
2020-10-11 18:00:00,YDEUGW,99.098,8539.0,2416.0,255639878.0,1768763213.0
2020-10-11 19:00:00,YDEUGW,99.594,8623.0,2455.0,265129393.0,1829105355.0
2020-10-11 20:00:00,YDEUGW,99.387,8653.0,2596.0,268530973.0,1920835851.0
2020-10-11 21:00:00,YDEUGW,99.274,8634.0,2325.0,267896589.0,1940968135.0
2020-10-11 22:00:00,YDEUGW,98.68299999999999,8607.0,1798.0,246487358.0,1871784797.0
2020-10-11 23:00:00,YDEUGW,99.27,8291.0,1360.0,212371537.0,1666641283.0
2020-10-12 00:00:00,YDEUGW,99.588,7910.0,2899.0,86149708.0,542274616.0
2020-10-12 01:00:00,YDEUGW,98.771,7342.0,1045.0,95948229.0,576303069.0
2020-10-12 02:00:00,YDEUGW,98.78200000000001,7077.0,811.0,83048259.0,457189375.0
2020-10-12 03:00:00,YDEUGW,99.35,6954.0,764.0,95353934.0,415549851.0
2020-10-12 04:00:00,YDEUGW,98.18,6804.0,863.0,96421267.0,369392361.0
2020-10-12 05:00:00,YDEUGW,99.432,6833.0,1226.0,129029067.0,435916318.0
2020-10-12 06:00:00,YDEUGW,99.369,7307.0,2205.0,216704793.0,709153311.0
2020-10-12 07:00:00,YDEUGW,99.38,7892.0,2727.0,245715055.0,1056391660.0
2020-10-12 08:00:00,YDEUGW,99.56700000000001,8655.0,3216.0,296699420.0,1502721771.0
2020-10-12 09:00:00,YDEUGW,99.22200000000001,8863.0,3060.0,356017916.0,1823063312.0
2020-10-12 10:00:00,YDEUGW,99.24600000000001,8969.0,2894.0,332407577.0,1937891127.0
2020-10-12 11:00:00,YDEUGW,98.81,9001.0,3156.0,316795925.0,1952418630.0
2020-10-12 12:00:00,YDEUGW,98.7,9022.0,3417.0,288663066.0,1853596884.0
2020-10-12 13:00:00,YDEUGW,99.26,8907.0,5902.0,259582762.0,1725708131.0
2020-10-12 14:00:00,YDEUGW,98.346,8772.0,2498.0,272055980.0,1791609160.0
2020-10-12 15:00:00,YDEUGW,98.68799999999999,8831.0,2933.0,281165304.0,1790822345.0
2020-10-12 16:00:00,YDEUGW,98.96700000000001,8710.0,3258.0,262359900.0,1766888160.0
2020-10-12 17:00:00,YDEUGW,98.016,8686.0,2618.0,250018144.0,1805881384.0
2020-10-12 18:00:00,YDEUGW,98.495,8668.0,2880.0,242206670.0,1683571660.0
2020-10-12 19:00:00,YDEUGW,99.021,8661.0,3035.0,267697598.0,1778785493.0
2020-10-12 20:00:00,YDEUGW,98.945,8621.0,3095.0,283745390.0,1873833674.0
2020-10-12 21:00:00,YDEUGW,98.777,8614.0,2907.0,263747567.0,1942356596.0
2020-10-12 22:00:00,YDEUGW,98.956,8524.0,2275.0,264671214.0,1947711440.0
2020-10-12 23:00:00,YDEUGW,98.695,8218.0,1286.0,232253529.0,1737589454.0
2020-10-13 00:00:00,YDEUGW,99.316,7803.0,2612.0,84588154.0,492811811.0
2020-10-13 01:00:00,YDEUGW,98.19200000000001,7845.0,1847.0,87348951.0,554002389.0
2020-10-13 02:00:00,YDEUGW,98.068,8166.0,1472.0,103804957.0,572502640.0
2020-10-13 03:00:00,YDEUGW,97.794,8171.0,931.0,108775395.0,462178946.0
2020-10-13 04:00:00,YDEUGW,98.2,8102.0,982.0,111782987.0,408944012.0
2020-10-13 05:00:00,YDEUGW,38.93,8063.0,2365.0,115189967.0,401472243.0
2020-10-13 06:00:00,YDEUGW,99.294,8079.0,2391.0,230792549.0,812248699.0
2020-10-13 07:00:00,YDEUGW,99.478,8650.0,2856.0,266332933.0,1112181098.0
2020-10-13 08:00:00,YDEUGW,99.506,9143.0,3426.0,310405995.0,1491952950.0
2020-10-13 09:00:00,YDEUGW,99.235,9373.0,3113.0,321642399.0,1697027498.0
2020-10-13 10:00:00,YDEUGW,99.411,9482.0,3377.0,306918852.0,1806480610.0
2020-10-13 11:00:00,YDEUGW,99.446,9507.0,3587.0,297917063.0,1901282076.0
2020-10-13 12:00:00,YDEUGW,99.363,9420.0,3586.0,300890567.0,1934625501.0
2020-10-13 13:00:00,YDEUGW,99.17,9358.0,2986.0,293938281.0,1908587863.0
2020-10-13 14:00:00,YDEUGW,99.193,9411.0,2951.0,279589028.0,1864480857.0
2020-10-13 15:00:00,YDEUGW,99.24600000000001,9380.0,2764.0,280760742.0,1932585121.0
2020-10-13 16:00:00,YDEUGW,99.198,9268.0,3217.0,264533731.0,1854225855.0
2020-10-13 17:00:00,YDEUGW,99.384,9170.0,3066.0,263807858.0,1858245084.0
2020-10-13 18:00:00,YDEUGW,99.30799999999999,9123.0,3012.0,266583274.0,1834381432.0
2020-10-13 19:00:00,YDEUGW,99.23899999999999,9006.0,3001.0,265768907.0,1897413517.0
2020-10-13 20:00:00,YDEUGW,99.259,8988.0,3080.0,272055489.0,1938774705.0
2020-10-13 21:00:00,YDEUGW,99.28200000000001,8962.0,2629.0,269964171.0,1950710460.0
2020-10-13 22:00:00,YDEUGW,98.691,9293.0,2789.0,245214920.0,1887759207.0
2020-10-13 23:00:00,YDEUGW,98.656,9180.0,2202.0,260044219.0,1982062261.0
2020-10-14 00:00:00,YDEUGW,99.48899999999999,10383.0,6231.0,102161665.0,651503450.0
2020-10-14 01:00:00,YDEUGW,98.807,12483.0,4389.0,242002107.0,1334686344.0
2020-10-14 02:00:00,YDEUGW,99.23100000000001,12076.0,1548.0,189685949.0,997338428.0
2020-10-14 03:00:00,YDEUGW,98.96600000000001,11683.0,1531.0,215106558.0,851475369.0
2020-10-14 04:00:00,YDEUGW,99.363,11431.0,1559.0,232559619.0,780448074.0
2020-10-14 05:00:00,YDEUGW,99.20200000000001,11252.0,1988.0,285650468.0,984309521.0
2020-10-14 06:00:00,YDEUGW,99.366,11402.0,2822.0,400271847.0,1536831092.0
2020-10-14 07:00:00,YDEUGW,99.554,11729.0,3570.0,399555357.0,1834211876.0
2020-10-14 08:00:00,YDEUGW,99.63,12021.0,4034.0,381747067.0,2178224298.0
2020-10-14 09:00:00,YDEUGW,99.584,12154.0,4067.0,339674084.0,2095709166.0
2020-10-14 10:00:00,YDEUGW,99.495,12148.0,4140.0,327753642.0,2039612503.0
2020-10-14 11:00:00,YDEUGW,99.469,12028.0,4119.0,317770751.0,2051378850.0
2020-10-14 12:00:00,YDEUGW,99.539,11861.0,4536.0,310210422.0,2056216020.0
2020-10-14 13:00:00,YDEUGW,99.48100000000001,11670.0,4221.0,309643337.0,2086060612.0
2020-10-14 14:00:00,YDEUGW,99.494,11785.0,3930.0,298708380.0,2045217446.0
2020-10-14 15:00:00,YDEUGW,99.47,11660.0,3564.0,312561958.0,2078990380.0
2020-10-14 16:00:00,YDEUGW,99.448,11508.0,3605.0,313604404.0,2085038447.0
2020-10-14 17:00:00,YDEUGW,99.43799999999999,11393.0,3360.0,311049800.0,2133815032.0
2020-10-14 18:00:00,YDEUGW,99.465,11266.0,3902.0,320495291.0,2101873166.0
2020-10-14 19:00:00,YDEUGW,99.648,11075.0,3397.0,318199498.0,2065455063.0
2020-10-14 20:00:00,YDEUGW,99.74700000000001,10783.0,3941.0,308974696.0,2088783776.0
2020-10-14 21:00:00,YDEUGW,99.523,10662.0,3968.0,288880167.0,2056959841.0
2020-10-14 22:00:00,YDEUGW,99.32,10557.0,2629.0,300530519.0,2106037133.0
2020-10-14 23:00:00,YDEUGW,99.14200000000001,10236.0,1734.0,328278412.0,2208989355.0
2020-10-15 00:00:00,YDEUGW,99.294,9718.0,3514.0,133086390.0,815925041.0
2020-10-15 01:00:00,YDEUGW,98.928,9042.0,1200.0,130749938.0,798972725.0
2020-10-15 02:00:00,YDEUGW,98.62899999999999,8690.0,863.0,124512913.0,690642314.0
2020-10-15 03:00:00,YDEUGW,98.385,8506.0,853.0,120325090.0,537036990.0
2020-10-15 04:00:00,YDEUGW,99.149,8367.0,1048.0,148264052.0,546084365.0
2020-10-15 05:00:00,YDEUGW,99.38,8403.0,1604.0,192459671.0,637145121.0
2020-10-15 06:00:00,YDEUGW,99.521,8585.0,2492.0,271078572.0,953733788.0
2020-10-15 07:00:00,YDEUGW,99.709,8933.0,3085.0,295772616.0,1329162865.0
2020-10-15 08:00:00,YDEUGW,99.777,9448.0,3574.0,332712271.0,1699608214.0
2020-10-15 09:00:00,YDEUGW,99.64,9656.0,3874.0,353006559.0,1950761661.0
2020-10-15 10:00:00,YDEUGW,99.411,9785.0,3882.0,336642841.0,2032202055.0
2020-10-15 11:00:00,YDEUGW,99.589,9969.0,4363.0,344900286.0,2147678255.0
2020-10-15 12:00:00,YDEUGW,99.49799999999999,9870.0,4559.0,320334718.0,2078636670.0
2020-10-15 13:00:00,YDEUGW,99.48100000000001,9863.0,4029.0,329914836.0,2101620657.0
2020-10-15 14:00:00,YDEUGW,99.15899999999999,9803.0,3654.0,302052773.0,2100945537.0
2020-10-15 15:00:00,YDEUGW,98.96,9813.0,3996.0,298270887.0,2136268864.0
2020-10-15 16:00:00,YDEUGW,98.24700000000001,9757.0,3755.0,297920379.0,2012669789.0
2020-10-15 17:00:00,YDEUGW,98.14299999999999,9743.0,3540.0,277808432.0,2082930614.0
2020-10-15 18:00:00,YDEUGW,98.54299999999999,9483.0,3450.0,269131634.0,1985360736.0
2020-10-15 19:00:00,YDEUGW,99.29700000000001,9332.0,4239.0,271759332.0,1995269432.0
2020-10-15 20:00:00,YDEUGW,99.676,9278.0,3696.0,298066277.0,2120422913.0
2020-10-15 21:00:00,YDEUGW,99.62799999999999,9440.0,4281.0,306918961.0,2114939800.0
2020-10-15 22:00:00,YDEUGW,99.634,9458.0,2993.0,290456324.0,2191584772.0
2020-10-15 23:00:00,YDEUGW,99.179,9255.0,1812.0,239733524.0,1901542698.0
2020-10-16 00:00:00,YDEUGW,99.676,8870.0,3077.0,101603770.0,697827332.0
2020-10-16 01:00:00,YDEUGW,93.575,8522.0,7865.0,151170951.0,842180967.0
2020-10-16 02:00:00,YDEUGW,99.03399999999999,7252.0,1435.0,155782642.0,746917681.0
2020-10-16 03:00:00,YDEUGW,99.036,7144.0,925.0,170562240.0,598687168.0
2020-10-16 04:00:00,YDEUGW,99.04,7149.0,1032.0,160664686.0,569300301.0
2020-10-16 05:00:00,YDEUGW,99.23299999999999,7357.0,1294.0,197006401.0,660753943.0
2020-10-16 06:00:00,YDEUGW,99.34899999999999,7834.0,2136.0,277054767.0,1006994754.0
2020-10-16 07:00:00,YDEUGW,99.199,8437.0,2601.0,285149785.0,1359030162.0
2020-10-16 08:00:00,YDEUGW,99.65,9052.0,3414.0,297908936.0,1728758260.0
2020-10-16 09:00:00,YDEUGW,99.605,9287.0,3786.0,333268044.0,2023743104.0
2020-10-16 10:00:00,YDEUGW,99.336,9366.0,4189.0,354897853.0,2118642472.0
2020-10-16 11:00:00,YDEUGW,99.323,9406.0,3961.0,340329230.0,2093108032.0
2020-10-16 12:00:00,YDEUGW,99.39,9539.0,4238.0,312387056.0,2063880544.0
2020-10-16 13:00:00,YDEUGW,99.34,9528.0,3611.0,302260521.0,2034173353.0
2020-10-16 14:00:00,YDEUGW,99.429,9369.0,3658.0,304628553.0,1940332734.0
2020-10-16 15:00:00,YDEUGW,99.191,9386.0,3679.0,303079950.0,2033674096.0
2020-10-16 16:00:00,YDEUGW,99.52600000000001,9370.0,3988.0,307466977.0,2007428420.0
2020-10-16 17:00:00,YDEUGW,99.50200000000001,9365.0,3793.0,295927026.0,2082962690.0
2020-10-16 18:00:00,YDEUGW,99.43,9271.0,4013.0,282895969.0,1964468777.0
2020-10-16 19:00:00,YDEUGW,99.15799999999999,9136.0,4477.0,269136487.0,1952693714.0
2020-10-16 20:00:00,YDEUGW,99.419,9035.0,3934.0,275726045.0,2005220708.0
2020-10-16 21:00:00,YDEUGW,99.462,9140.0,3883.0,292810978.0,2145784233.0
2020-10-16 22:00:00,YDEUGW,99.51299999999999,9098.0,2863.0,275019107.0,2107420729.0
2020-10-16 23:00:00,YDEUGW,99.54700000000001,8870.0,1978.0,237992976.0,1972491372.0
2020-10-17 00:00:00,YDEUGW,99.669,8361.0,3615.0,94317329.0,687417581.0
2020-10-17 01:00:00,YDEUGW,99.396,8342.0,2139.0,114598131.0,850838539.0
2020-10-17 02:00:00,YDEUGW,98.806,8300.0,1076.0,123989183.0,774323223.0
2020-10-17 03:00:00,YDEUGW,98.835,8121.0,1018.0,128410378.0,606404290.0
2020-10-17 04:00:00,YDEUGW,99.074,7948.0,1070.0,144404765.0,490916716.0
2020-10-17 05:00:00,YDEUGW,98.536,7889.0,1279.0,172412257.0,614481714.0
2020-10-17 06:00:00,YDEUGW,99.62299999999999,8169.0,2378.0,230007430.0,906073715.0
2020-10-17 07:00:00,YDEUGW,99.23299999999999,8530.0,2846.0,282927728.0,1408936510.0
2020-10-17 08:00:00,YDEUGW,99.008,8969.0,3093.0,297218428.0,1699838316.0
2020-10-17 09:00:00,YDEUGW,99.516,9283.0,3292.0,359898252.0,1914724360.0
2020-10-17 10:00:00,YDEUGW,99.537,9424.0,3224.0,337104496.0,2033619525.0
2020-10-17 11:00:00,YDEUGW,99.334,9410.0,2834.0,329196278.0,2091655498.0
2020-10-17 12:00:00,YDEUGW,99.539,9291.0,3242.0,298117959.0,1915305758.0
2020-10-17 13:00:00,YDEUGW,99.26100000000001,9238.0,2820.0,277550681.0,1967549096.0
2020-10-17 14:00:00,YDEUGW,99.48299999999999,9182.0,2696.0,282392622.0,1977376507.0
2020-10-17 15:00:00,YDEUGW,99.33,9133.0,2669.0,291672968.0,1998372308.0
2020-10-17 16:00:00,YDEUGW,99.346,9113.0,2736.0,283524820.0,2016027151.0
2020-10-17 17:00:00,YDEUGW,99.265,9062.0,2566.0,278499565.0,2020459758.0
2020-10-17 18:00:00,YDEUGW,99.387,9004.0,2916.0,265195191.0,1851879959.0
2020-10-17 19:00:00,YDEUGW,99.645,8925.0,3372.0,270740425.0,1948164528.0
2020-10-17 20:00:00,YDEUGW,99.605,8841.0,3278.0,292645788.0,1938377828.0
2020-10-17 21:00:00,YDEUGW,99.865,8761.0,2961.0,286790399.0,1952489979.0
2020-10-17 22:00:00,YDEUGW,99.634,8686.0,2447.0,286369880.0,1949051503.0
2020-10-17 23:00:00,YDEUGW,99.26700000000001,8531.0,1760.0,245231009.0,1840382769.0
2020-10-18 00:00:00,YDEUGW,99.758,8213.0,3301.0,97904984.0,699368782.0
2020-10-18 01:00:00,YDEUGW,99.171,7627.0,1077.0,100097854.0,722997078.0
2020-10-18 02:00:00,YDEUGW,98.846,7342.0,771.0,97514715.0,598298393.0
2020-10-18 03:00:00,YDEUGW,98.148,7169.0,848.0,97758654.0,489464774.0
2020-10-18 04:00:00,YDEUGW,97.881,7060.0,739.0,104760478.0,408487304.0
2020-10-18 05:00:00,YDEUGW,99.272,7034.0,955.0,124014826.0,456412671.0
2020-10-18 06:00:00,YDEUGW,98.43,8111.0,2508.0,242453414.0,812921157.0
2020-10-18 07:00:00,YDEUGW,98.979,8647.0,2617.0,292383244.0,1332059494.0
2020-10-18 08:00:00,YDEUGW,99.26799999999999,9201.0,3119.0,324831855.0,1720618343.0
2020-10-18 09:00:00,YDEUGW,99.20299999999999,9587.0,2989.0,355118116.0,1972566277.0
2020-10-18 10:00:00,YDEUGW,99.571,9721.0,2782.0,297990601.0,1926380225.0
2020-10-18 11:00:00,YDEUGW,99.54700000000001,9822.0,2858.0,314527946.0,1943474356.0
2020-10-18 12:00:00,YDEUGW,99.405,9817.0,2675.0,316215715.0,2016416363.0
2020-10-18 13:00:00,YDEUGW,99.669,9807.0,3007.0,325640254.0,2062087314.0
2020-10-18 14:00:00,YDEUGW,99.598,9801.0,2976.0,317983053.0,2153139793.0
2020-10-18 15:00:00,YDEUGW,99.417,9828.0,3411.0,294552787.0,2119181794.0
2020-10-18 16:00:00,YDEUGW,99.16,9842.0,2834.0,282346273.0,2110456255.0
2020-10-18 17:00:00,YDEUGW,99.43799999999999,9884.0,3006.0,294003710.0,2065073112.0
2020-10-18 18:00:00,YDEUGW,99.52600000000001,9819.0,3988.0,301593940.0,2054144538.0
2020-10-18 19:00:00,YDEUGW,99.663,9845.0,4725.0,269819134.0,2047217716.0
2020-10-18 20:00:00,YDEUGW,99.279,10097.0,3444.0,263453191.0,1960883978.0
2020-10-18 21:00:00,YDEUGW,99.057,10150.0,2836.0,269991761.0,1921729483.0
2020-10-18 22:00:00,YDEUGW,99.087,10116.0,2278.0,270616414.0,1970687512.0
2020-10-18 23:00:00,YDEUGW,99.083,9885.0,1945.0,287717323.0,2070715718.0
2020-10-19 00:00:00,YDEUGW,99.60700000000001,9383.0,4051.0,134911115.0,742852709.0
2020-10-19 01:00:00,YDEUGW,99.26100000000001,8791.0,1344.0,126600619.0,736758591.0
2020-10-19 02:00:00,YDEUGW,98.59899999999999,8479.0,1126.0,98332529.0,588761469.0
2020-10-19 03:00:00,YDEUGW,98.899,8363.0,988.0,121270029.0,477056217.0
2020-10-19 04:00:00,YDEUGW,98.37899999999999,8279.0,1032.0,124802448.0,455633002.0
2020-10-19 05:00:00,YDEUGW,98.678,8403.0,1493.0,190020129.0,578210904.0
2020-10-19 06:00:00,YDEUGW,99.22399999999999,8976.0,2813.0,291886848.0,949101209.0
2020-10-19 07:00:00,YDEUGW,99.53200000000001,9637.0,3615.0,356956964.0,1361865989.0
2020-10-19 08:00:00,YDEUGW,99.49600000000001,10419.0,3950.0,383111163.0,1844625616.0
2020-10-19 09:00:00,YDEUGW,99.527,10738.0,4001.0,321294433.0,1953814473.0
2020-10-19 10:00:00,YDEUGW,99.559,10860.0,4966.0,300293187.0,1899098459.0
2020-10-19 11:00:00,YDEUGW,99.64399999999999,10853.0,5319.0,306073092.0,1945270245.0
2020-10-19 12:00:00,YDEUGW,99.493,10779.0,4903.0,307552877.0,1965181756.0
2020-10-19 13:00:00,YDEUGW,99.439,10621.0,4784.0,326046251.0,1984010207.0
2020-10-19 14:00:00,YDEUGW,99.613,10517.0,3601.0,318935563.0,2047376410.0
2020-10-19 15:00:00,YDEUGW,99.265,10412.0,3375.0,304462765.0,2003697093.0
2020-10-19 16:00:00,YDEUGW,99.351,10424.0,4132.0,290436665.0,1960019809.0
2020-10-19 17:00:00,YDEUGW,99.55,10358.0,3541.0,308113001.0,2011493314.0
2020-10-19 18:00:00,YDEUGW,99.44,10195.0,3553.0,327335596.0,2068042444.0
2020-10-19 19:00:00,YDEUGW,99.726,9978.0,4010.0,304367722.0,2128896078.0
2020-10-19 20:00:00,YDEUGW,99.62299999999999,9942.0,4230.0,278924003.0,2102992427.0
2020-10-19 21:00:00,YDEUGW,99.619,9997.0,3922.0,256029131.0,2019453745.0
2020-10-19 22:00:00,YDEUGW,99.62100000000001,9961.0,3154.0,251452872.0,2021101342.0
2020-10-19 23:00:00,YDEUGW,98.652,9832.0,1756.0,274674955.0,2060569625.0
2020-10-20 00:00:00,YDEUGW,99.619,9414.0,3920.0,129526021.0,760598485.0
2020-10-20 01:00:00,YDEUGW,99.22399999999999,8813.0,1278.0,125593214.0,749324465.0
2020-10-20 02:00:00,YDEUGW,98.56200000000001,8500.0,1097.0,116504845.0,560983329.0
2020-10-20 03:00:00,YDEUGW,98.675,8320.0,1117.0,122818538.0,472152805.0
2020-10-20 04:00:00,YDEUGW,98.329,8256.0,1177.0,141005722.0,503019598.0
2020-10-20 05:00:00,YDEUGW,99.022,8366.0,1722.0,194999452.0,644024175.0
2020-10-20 06:00:00,YDEUGW,99.46799999999999,9110.0,3181.0,307505298.0,1087997326.0
2020-10-20 07:00:00,YDEUGW,99.306,9792.0,3576.0,350382844.0,1557349253.0
2020-10-20 08:00:00,YDEUGW,99.572,10534.0,3956.0,363101412.0,1931922849.0
2020-10-20 09:00:00,YDEUGW,99.104,10820.0,3761.0,298813560.0,1904954596.0
2020-10-20 10:00:00,YDEUGW,99.446,10964.0,3589.0,287812519.0,1879703253.0
2020-10-20 11:00:00,YDEUGW,99.64299999999999,10902.0,4463.0,285807813.0,1904836503.0
2020-10-20 12:00:00,YDEUGW,99.374,10716.0,3807.0,298664422.0,1936017213.0
2020-10-20 13:00:00,YDEUGW,99.49799999999999,10679.0,3570.0,313634675.0,1965057855.0
2020-10-20 14:00:00,YDEUGW,99.17399999999999,10621.0,3360.0,296978047.0,1981681281.0
2020-10-20 15:00:00,YDEUGW,99.3,10578.0,3404.0,283160064.0,1987580315.0
2020-10-20 16:00:00,YDEUGW,99.36200000000001,10504.0,3272.0,280984114.0,1997273195.0
2020-10-20 17:00:00,YDEUGW,99.419,10366.0,3251.0,297174375.0,2064206675.0
2020-10-20 18:00:00,YDEUGW,99.369,10242.0,3307.0,331698250.0,2162999472.0
2020-10-20 19:00:00,YDEUGW,99.389,10108.0,3253.0,305477479.0,2153984948.0
2020-10-20 20:00:00,YDEUGW,99.289,10399.0,3912.0,267217631.0,1969871917.0
2020-10-20 21:00:00,YDEUGW,99.615,10332.0,3368.0,259434585.0,1964316696.0
2020-10-20 22:00:00,YDEUGW,99.62200000000001,10153.0,3161.0,268007238.0,2032269261.0
2020-10-20 23:00:00,YDEUGW,99.303,9817.0,1853.0,299406625.0,2163830308.0
2020-10-21 00:00:00,YDEUGW,99.65,9294.0,3703.0,114382307.0,791347723.0
2020-10-21 01:00:00,YDEUGW,91.98,8643.0,3200.0,104301187.0,813822569.0
2020-10-21 02:00:00,YDEUGW,99.15299999999999,8242.0,1755.0,123242392.0,635161252.0
2020-10-21 03:00:00,YDEUGW,98.37,8115.0,1026.0,155158974.0,544609333.0
